filename,label,group
c02_win0410,0,c02
c02_win0411,0,c02
c02_win0412,0,c02
c02_win0413,0,c02
c02_win0414,0,c02
c02_win0415,0,c02
c02_win0416,0,c02
c02_win0417,0,c02
c02_win0418,0,c02
c02_win0419,0,c02
c02_win0420,0,c02
c02_win0421,0,c02
c02_win0422,0,c02
c02_win0423,0,c02
c02_win0424,0,c02
c02_win0425,0,c02
c02_win0426,0,c02
c02_win0427,0,c02
c02_win0428,0,c02
c02_win0429,0,c02
c02_win0430,0,c02
c02_win0431,0,c02
c02_win0432,0,c02
c02_win0433,0,c02
c02_win0434,0,c02
c02_win0435,0,c02
c02_win0436,0,c02
c02_win0437,0,c02
c02_win0438,0,c02
c02_win0439,0,c02
c02_win0440,0,c02
c02_win0441,0,c02
c02_win0442,0,c02
c02_win0443,0,c02
c02_win0444,0,c02
c02_win0445,0,c02
c02_win0446,0,c02
c02_win0447,0,c02
c02_win0448,0,c02
c02_win0449,0,c02
c02_win0450,0,c02
c02_win0451,0,c02
c02_win0452,0,c02
c02_win0453,0,c02
c02_win0454,0,c02
c02_win0455,0,c02
c02_win0456,0,c02
c02_win0457,0,c02
c02_win0458,0,c02
c02_win0459,0,c02
c02_win0460,0,c02
c02_win0461,0,c02
c02_win0462,0,c02
c02_win0463,0,c02
c02_win0464,0,c02
c02_win0465,0,c02
c02_win0466,0,c02
c02_win0467,0,c02
c02_win0468,0,c02
c02_win0469,0,c02
c02_win0470,0,c02
c02_win0471,0,c02
c02_win0472,0,c02
c02_win0473,0,c02
c02_win0474,0,c02
c02_win0475,0,c02
c02_win0476,0,c02
c02_win0477,0,c02
c02_win0478,0,c02
c02_win0479,0,c02
c02_win0480,0,c02
c02_win0481,0,c02
c02_win0482,0,c02
c02_win0483,0,c02
c02_win0484,0,c02
c02_win0485,0,c02
c02_win0486,0,c02
c02_win0487,0,c02
c02_win0488,0,c02
c02_win0489,0,c02
c02_win0490,0,c02
c02_win0491,0,c02
c02_win0492,0,c02
c02_win0493,0,c02
c02_win0494,0,c02
c02_win0495,0,c02
c02_win0496,0,c02
c02_win0497,0,c02
c02_win0498,0,c02
c03_win0000,0,c03
c03_win0001,0,c03
c03_win0002,0,c03
c03_win0003,0,c03
c03_win0004,0,c03
c03_win0005,0,c03
c03_win0006,0,c03
c03_win0007,0,c03
c03_win0008,0,c03
c03_win0009,0,c03
c03_win0010,0,c03
c03_win0011,0,c03
c03_win0012,0,c03
c03_win0013,0,c03
c03_win0014,0,c03
c03_win0015,0,c03
c03_win0016,0,c03
c03_win0017,0,c03
c03_win0018,0,c03
c03_win0019,0,c03
c03_win0020,0,c03
c03_win0021,0,c03
c03_win0022,0,c03
c03_win0023,0,c03
c03_win0024,0,c03
c03_win0025,0,c03
c03_win0026,0,c03
c03_win0027,0,c03
c03_win0028,0,c03
c03_win0029,0,c03
c03_win0030,0,c03
c03_win0031,0,c03
c03_win0032,0,c03
c03_win0033,0,c03
c03_win0034,0,c03
c03_win0035,0,c03
c03_win0036,0,c03
c03_win0037,0,c03
c03_win0038,0,c03
c03_win0039,0,c03
c03_win0040,0,c03
c03_win0041,0,c03
c03_win0042,0,c03
c03_win0043,0,c03
c03_win0044,0,c03
c03_win0045,0,c03
c03_win0046,0,c03
c03_win0047,0,c03
c03_win0048,0,c03
c03_win0049,0,c03
c03_win0050,0,c03
c03_win0051,0,c03
c03_win0052,0,c03
c03_win0053,0,c03
c03_win0054,0,c03
c03_win0055,0,c03
c03_win0056,0,c03
c03_win0057,0,c03
c03_win0058,0,c03
c03_win0059,0,c03
c03_win0060,0,c03
c03_win0061,0,c03
c03_win0062,0,c03
c03_win0063,0,c03
c03_win0064,0,c03
c03_win0065,0,c03
c03_win0066,0,c03
c03_win0067,0,c03
c03_win0068,0,c03
c03_win0069,0,c03
c03_win0070,0,c03
c03_win0071,0,c03
c03_win0072,0,c03
c03_win0073,0,c03
c03_win0074,0,c03
c03_win0075,0,c03
c03_win0076,0,c03
c03_win0077,0,c03
c03_win0078,0,c03
c03_win0079,0,c03
c03_win0080,0,c03
c03_win0081,0,c03
c03_win0082,0,c03
c03_win0083,0,c03
c03_win0084,0,c03
c03_win0085,0,c03
c03_win0086,0,c03
c03_win0087,0,c03
c03_win0088,0,c03
c03_win0089,0,c03
c03_win0090,0,c03
c03_win0091,0,c03
c03_win0092,0,c03
c03_win0093,0,c03
c03_win0094,0,c03
c03_win0095,0,c03
c03_win0096,0,c03
c03_win0097,0,c03
c03_win0098,0,c03
c03_win0099,0,c03
c03_win0100,0,c03
c03_win0101,0,c03
c03_win0102,0,c03
c03_win0103,0,c03
c03_win0104,0,c03
c03_win0105,0,c03
c03_win0106,0,c03
c03_win0107,0,c03
c03_win0108,0,c03
c03_win0109,0,c03
c03_win0110,0,c03
c03_win0111,0,c03
c03_win0112,0,c03
c03_win0113,0,c03
c03_win0114,0,c03
c03_win0115,0,c03
c03_win0116,0,c03
c03_win0117,0,c03
c03_win0118,0,c03
c03_win0119,0,c03
c03_win0120,0,c03
c03_win0121,0,c03
c03_win0122,0,c03
c03_win0123,0,c03
c03_win0124,0,c03
c03_win0125,0,c03
c03_win0126,0,c03
c03_win0127,0,c03
c03_win0128,0,c03
c03_win0129,0,c03
c03_win0130,0,c03
c03_win0131,0,c03
c03_win0132,0,c03
c03_win0133,0,c03
c03_win0134,0,c03
c03_win0135,0,c03
c03_win0136,0,c03
c03_win0137,0,c03
c03_win0138,0,c03
c03_win0139,0,c03
c03_win0140,0,c03
c03_win0141,0,c03
c03_win0142,0,c03
c03_win0143,0,c03
c03_win0144,0,c03
c03_win0145,0,c03
c03_win0146,0,c03
c03_win0147,0,c03
c03_win0148,0,c03
c03_win0149,0,c03
c03_win0150,0,c03
c03_win0151,0,c03
c03_win0152,0,c03
c03_win0153,0,c03
c03_win0154,0,c03
c03_win0155,0,c03
c03_win0156,0,c03
c03_win0157,0,c03
c03_win0158,0,c03
c03_win0159,0,c03
c03_win0160,0,c03
c03_win0161,0,c03
c03_win0162,0,c03
c03_win0163,0,c03
c03_win0164,0,c03
c03_win0165,0,c03
c03_win0166,0,c03
c03_win0167,0,c03
c03_win0168,0,c03
c03_win0169,0,c03
c03_win0170,0,c03
c03_win0171,0,c03
c03_win0172,0,c03
c03_win0173,0,c03
c03_win0174,0,c03
c03_win0175,0,c03
c03_win0176,0,c03
c03_win0177,0,c03
c03_win0178,0,c03
c03_win0179,0,c03
c03_win0180,0,c03
c03_win0181,0,c03
c03_win0182,0,c03
c03_win0183,0,c03
c03_win0184,0,c03
c03_win0185,0,c03
c03_win0186,0,c03
c03_win0187,0,c03
c03_win0188,0,c03
c03_win0189,0,c03
c03_win0190,0,c03
c03_win0191,0,c03
c03_win0192,0,c03
c03_win0193,0,c03
c03_win0194,0,c03
c03_win0195,0,c03
c03_win0196,0,c03
c03_win0197,0,c03
c03_win0198,0,c03
c03_win0199,0,c03
c03_win0200,0,c03
c03_win0201,0,c03
c03_win0202,0,c03
c03_win0203,0,c03
c03_win0204,0,c03
c03_win0205,0,c03
c03_win0206,0,c03
c03_win0207,0,c03
c03_win0208,0,c03
c03_win0209,0,c03
c03_win0210,0,c03
c03_win0211,0,c03
c03_win0212,0,c03
c03_win0213,0,c03
c03_win0214,0,c03
c03_win0215,0,c03
c03_win0216,0,c03
c03_win0217,0,c03
c03_win0218,0,c03
c03_win0219,0,c03
c03_win0220,0,c03
c03_win0221,0,c03
c03_win0222,0,c03
c03_win0223,0,c03
c03_win0224,0,c03
c03_win0225,0,c03
c03_win0226,0,c03
c03_win0227,0,c03
c03_win0228,0,c03
c03_win0229,0,c03
c03_win0230,0,c03
c03_win0231,0,c03
c03_win0232,0,c03
c03_win0233,0,c03
c03_win0234,0,c03
c03_win0235,0,c03
c03_win0236,0,c03
c03_win0237,0,c03
c03_win0238,0,c03
c03_win0239,0,c03
c03_win0240,0,c03
c03_win0241,0,c03
c03_win0242,0,c03
c03_win0243,0,c03
c03_win0244,0,c03
c03_win0245,0,c03
c03_win0246,0,c03
c03_win0247,0,c03
c03_win0248,0,c03
c03_win0249,0,c03
c03_win0250,0,c03
c03_win0251,0,c03
c03_win0252,0,c03
c03_win0253,0,c03
c03_win0254,0,c03
c03_win0255,0,c03
c03_win0256,0,c03
c03_win0257,0,c03
c03_win0258,0,c03
c03_win0259,0,c03
c03_win0260,0,c03
c03_win0261,0,c03
c03_win0262,0,c03
c03_win0263,0,c03
c03_win0264,0,c03
c03_win0265,0,c03
c03_win0266,0,c03
c03_win0267,0,c03
c03_win0268,0,c03
c03_win0269,0,c03
c03_win0270,0,c03
c03_win0271,0,c03
c03_win0272,0,c03
c03_win0273,0,c03
c03_win0274,0,c03
c03_win0275,0,c03
c03_win0276,0,c03
c03_win0277,0,c03
c03_win0278,0,c03
c03_win0279,0,c03
c03_win0280,0,c03
c03_win0281,0,c03
c03_win0282,0,c03
c03_win0283,0,c03
c03_win0284,0,c03
c03_win0285,0,c03
c03_win0286,0,c03
c03_win0287,0,c03
c03_win0288,0,c03
c03_win0289,0,c03
c03_win0290,0,c03
c03_win0291,0,c03
c03_win0292,0,c03
c03_win0293,0,c03
c03_win0294,0,c03
c03_win0295,0,c03
c03_win0296,0,c03
c03_win0297,0,c03
c03_win0298,0,c03
c03_win0299,0,c03
c03_win0300,0,c03
c03_win0301,0,c03
c03_win0302,0,c03
c03_win0303,0,c03
c03_win0304,0,c03
c03_win0305,0,c03
c03_win0306,0,c03
c03_win0307,0,c03
c03_win0308,0,c03
c03_win0309,0,c03
c03_win0310,0,c03
c03_win0311,0,c03
c03_win0312,0,c03
c03_win0313,0,c03
c03_win0314,0,c03
c03_win0315,0,c03
c03_win0316,0,c03
c03_win0317,0,c03
c03_win0318,0,c03
c03_win0319,0,c03
c03_win0320,0,c03
c03_win0321,0,c03
c03_win0322,0,c03
c03_win0323,0,c03
c03_win0324,0,c03
c03_win0325,0,c03
c03_win0326,0,c03
c03_win0327,0,c03
c03_win0328,0,c03
c03_win0329,0,c03
c03_win0330,0,c03
c03_win0331,0,c03
c03_win0332,0,c03
c03_win0333,0,c03
c03_win0334,0,c03
c03_win0335,0,c03
c03_win0336,0,c03
c03_win0337,0,c03
c03_win0338,0,c03
c03_win0339,0,c03
c03_win0340,0,c03
c03_win0341,0,c03
c03_win0342,0,c03
c03_win0343,0,c03
c03_win0344,0,c03
c03_win0345,0,c03
c03_win0346,0,c03
c03_win0347,0,c03
c03_win0348,0,c03
c03_win0349,0,c03
c03_win0350,0,c03
c03_win0351,0,c03
c03_win0352,0,c03
c03_win0353,0,c03
c03_win0354,0,c03
c03_win0355,0,c03
c03_win0356,0,c03
c03_win0357,0,c03
c03_win0358,0,c03
c03_win0359,0,c03
c03_win0360,0,c03
c03_win0361,0,c03
c03_win0362,0,c03
c03_win0363,0,c03
c03_win0364,0,c03
c03_win0365,0,c03
c03_win0366,0,c03
c03_win0367,0,c03
c03_win0368,0,c03
c03_win0369,0,c03
c03_win0370,0,c03
c03_win0371,0,c03
c03_win0372,0,c03
c03_win0373,0,c03
c03_win0374,0,c03
c03_win0375,0,c03
c03_win0376,0,c03
c03_win0377,0,c03
c03_win0378,0,c03
c03_win0379,0,c03
c03_win0380,0,c03
c03_win0381,0,c03
c03_win0382,0,c03
c03_win0383,0,c03
c03_win0384,0,c03
c03_win0385,0,c03
c03_win0386,0,c03
c03_win0387,0,c03
c03_win0388,0,c03
c03_win0389,0,c03
c03_win0390,0,c03
c03_win0391,0,c03
c03_win0392,0,c03
c03_win0393,0,c03
c03_win0394,0,c03
c03_win0395,0,c03
c03_win0396,0,c03
c03_win0397,0,c03
c03_win0398,0,c03
c03_win0399,0,c03
c03_win0400,0,c03
c03_win0401,0,c03
c03_win0402,0,c03
c03_win0403,0,c03
c03_win0404,0,c03
c03_win0405,0,c03
c03_win0406,0,c03
c03_win0407,0,c03
c03_win0408,0,c03
c03_win0409,0,c03
c03_win0410,0,c03
c03_win0411,0,c03
c03_win0412,0,c03
c03_win0413,0,c03
c03_win0414,0,c03
c03_win0415,0,c03
c03_win0416,0,c03
c03_win0417,0,c03
c03_win0418,0,c03
c03_win0419,0,c03
c03_win0420,0,c03
c03_win0421,0,c03
c03_win0422,0,c03
c03_win0423,0,c03
c03_win0424,0,c03
c03_win0425,0,c03
c03_win0426,0,c03
c03_win0427,0,c03
c03_win0428,0,c03
c03_win0429,0,c03
c03_win0430,0,c03
c03_win0431,0,c03
c03_win0432,0,c03
c03_win0433,0,c03
c03_win0434,0,c03
c03_win0435,0,c03
c03_win0436,0,c03
c03_win0437,0,c03
c03_win0438,0,c03
c03_win0439,0,c03
c03_win0440,0,c03
c03_win0441,0,c03
c03_win0442,0,c03
c03_win0443,0,c03
c03_win0444,0,c03
c03_win0445,0,c03
c03_win0446,0,c03
c03_win0447,0,c03
c03_win0448,0,c03
c03_win0449,0,c03
c03_win0450,0,c03
c03_win0451,0,c03
c03_win0452,0,c03
c04_win0000,0,c04
c04_win0006,0,c04
c04_win0007,0,c04
c04_win0008,0,c04
c04_win0009,0,c04
c04_win0010,0,c04
c04_win0011,0,c04
c04_win0012,0,c04
c04_win0013,0,c04
c04_win0014,0,c04
c04_win0015,0,c04
c04_win0016,0,c04
c04_win0017,0,c04
c04_win0018,0,c04
c04_win0019,0,c04
c04_win0020,0,c04
c04_win0021,0,c04
c04_win0022,0,c04
c04_win0023,0,c04
c04_win0024,0,c04
c04_win0025,0,c04
c04_win0026,0,c04
c04_win0027,0,c04
c04_win0028,0,c04
c04_win0029,0,c04
c04_win0030,0,c04
c04_win0031,0,c04
c04_win0032,0,c04
c04_win0033,0,c04
c04_win0034,0,c04
c04_win0035,0,c04
c04_win0036,0,c04
c04_win0037,0,c04
c04_win0038,0,c04
c04_win0039,0,c04
c04_win0040,0,c04
c04_win0041,0,c04
c04_win0042,0,c04
c04_win0043,0,c04
c04_win0044,0,c04
c04_win0045,0,c04
c04_win0046,0,c04
c04_win0047,0,c04
c04_win0048,0,c04
c04_win0049,0,c04
c04_win0050,0,c04
c04_win0051,0,c04
c04_win0052,0,c04
c04_win0053,0,c04
c04_win0054,0,c04
c04_win0055,0,c04
c04_win0056,0,c04
c04_win0057,0,c04
c04_win0058,0,c04
c04_win0059,0,c04
c04_win0060,0,c04
c04_win0061,0,c04
c04_win0062,0,c04
c04_win0063,0,c04
c04_win0064,0,c04
c04_win0065,0,c04
c04_win0066,0,c04
c04_win0067,0,c04
c04_win0068,0,c04
c04_win0069,0,c04
c04_win0070,0,c04
c04_win0071,0,c04
c04_win0072,0,c04
c04_win0073,0,c04
c04_win0074,0,c04
c04_win0075,0,c04
c04_win0076,0,c04
c04_win0077,0,c04
c04_win0078,0,c04
c04_win0079,0,c04
c04_win0080,0,c04
c04_win0081,0,c04
c04_win0082,0,c04
c04_win0083,0,c04
c04_win0084,0,c04
c04_win0085,0,c04
c04_win0086,0,c04
c04_win0087,0,c04
c04_win0088,0,c04
c04_win0089,0,c04
c04_win0090,0,c04
c04_win0091,0,c04
c04_win0092,0,c04
c04_win0093,0,c04
c04_win0094,0,c04
c04_win0095,0,c04
c04_win0096,0,c04
c04_win0097,0,c04
c04_win0098,0,c04
c04_win0099,0,c04
c04_win0100,0,c04
c04_win0101,0,c04
c04_win0102,0,c04
c04_win0103,0,c04
c04_win0104,0,c04
c04_win0105,0,c04
c04_win0106,0,c04
c04_win0107,0,c04
c04_win0108,0,c04
c04_win0109,0,c04
c04_win0110,0,c04
c04_win0111,0,c04
c04_win0112,0,c04
c04_win0113,0,c04
c04_win0114,0,c04
c04_win0115,0,c04
c04_win0116,0,c04
c04_win0117,0,c04
c04_win0118,0,c04
c04_win0119,0,c04
c04_win0120,0,c04
c04_win0121,0,c04
c04_win0122,0,c04
c04_win0123,0,c04
c04_win0124,0,c04
c04_win0125,0,c04
c04_win0126,0,c04
c04_win0127,0,c04
c04_win0128,0,c04
c04_win0129,0,c04
c04_win0130,0,c04
c04_win0131,0,c04
c04_win0132,0,c04
c04_win0133,0,c04
c04_win0134,0,c04
c04_win0135,0,c04
c04_win0136,0,c04
c04_win0137,0,c04
c04_win0138,0,c04
c04_win0139,0,c04
c04_win0140,0,c04
c04_win0141,0,c04
c04_win0142,0,c04
c04_win0143,0,c04
c04_win0144,0,c04
c04_win0145,0,c04
c04_win0146,0,c04
c04_win0147,0,c04
c04_win0148,0,c04
c04_win0149,0,c04
c04_win0150,0,c04
c04_win0151,0,c04
c04_win0152,0,c04
c04_win0153,0,c04
c04_win0154,0,c04
c04_win0155,0,c04
c04_win0156,0,c04
c04_win0157,0,c04
c04_win0158,0,c04
c04_win0159,0,c04
c04_win0160,0,c04
c04_win0161,0,c04
c04_win0162,0,c04
c04_win0163,0,c04
c04_win0164,0,c04
c04_win0165,0,c04
c04_win0166,0,c04
c04_win0167,0,c04
c04_win0168,0,c04
c04_win0169,0,c04
c04_win0170,0,c04
c04_win0171,0,c04
c04_win0172,0,c04
c04_win0173,0,c04
c04_win0174,0,c04
c04_win0175,0,c04
c04_win0176,0,c04
c04_win0177,0,c04
c04_win0178,0,c04
c04_win0179,0,c04
c04_win0180,0,c04
c04_win0181,0,c04
c04_win0182,0,c04
c04_win0183,0,c04
c04_win0184,0,c04
c04_win0185,0,c04
c04_win0186,0,c04
c04_win0187,0,c04
c04_win0188,0,c04
c04_win0189,0,c04
c04_win0190,0,c04
c04_win0191,0,c04
c04_win0192,0,c04
c04_win0193,0,c04
c04_win0194,0,c04
c04_win0195,0,c04
c04_win0196,0,c04
c04_win0197,0,c04
c04_win0198,0,c04
c04_win0199,0,c04
c04_win0200,0,c04
c04_win0201,0,c04
c04_win0202,0,c04
c04_win0203,0,c04
c04_win0204,0,c04
c04_win0205,0,c04
c04_win0206,0,c04
c04_win0207,0,c04
c04_win0208,0,c04
c04_win0209,0,c04
c04_win0210,0,c04
c04_win0211,0,c04
c04_win0212,0,c04
c04_win0213,0,c04
c04_win0214,0,c04
c04_win0215,0,c04
c04_win0216,0,c04
c04_win0217,0,c04
c04_win0218,0,c04
c04_win0219,0,c04
c04_win0220,0,c04
c04_win0221,0,c04
c04_win0222,0,c04
c04_win0223,0,c04
c04_win0224,0,c04
c04_win0225,0,c04
c04_win0226,0,c04
c04_win0227,0,c04
c04_win0228,0,c04
c04_win0229,0,c04
c04_win0230,0,c04
c04_win0231,0,c04
c04_win0232,0,c04
c04_win0233,0,c04
c04_win0234,0,c04
c04_win0235,0,c04
c04_win0236,0,c04
c04_win0237,0,c04
c04_win0238,0,c04
c04_win0239,0,c04
c04_win0240,0,c04
c04_win0241,0,c04
c04_win0242,0,c04
c04_win0243,0,c04
c04_win0244,0,c04
c04_win0245,0,c04
c04_win0246,0,c04
c04_win0247,0,c04
c04_win0248,0,c04
c04_win0249,0,c04
c04_win0250,0,c04
c04_win0251,0,c04
c04_win0252,0,c04
c04_win0253,0,c04
c04_win0254,0,c04
c04_win0255,0,c04
c04_win0256,0,c04
c04_win0257,0,c04
c04_win0258,0,c04
c04_win0259,0,c04
c04_win0260,0,c04
c04_win0261,0,c04
c04_win0262,0,c04
c04_win0263,0,c04
c04_win0264,0,c04
c04_win0265,0,c04
c04_win0266,0,c04
c04_win0267,0,c04
c04_win0268,0,c04
c04_win0269,0,c04
c04_win0270,0,c04
c04_win0271,0,c04
c04_win0272,0,c04
c04_win0273,0,c04
c04_win0274,0,c04
c04_win0275,0,c04
c04_win0276,0,c04
c04_win0277,0,c04
c04_win0278,0,c04
c04_win0279,0,c04
c04_win0280,0,c04
c04_win0281,0,c04
c04_win0282,0,c04
c04_win0283,0,c04
c04_win0284,0,c04
c04_win0285,0,c04
c04_win0286,0,c04
c04_win0287,0,c04
c04_win0288,0,c04
c04_win0289,0,c04
c04_win0290,0,c04
c04_win0291,0,c04
c04_win0292,0,c04
c04_win0293,0,c04
c04_win0294,0,c04
c04_win0295,0,c04
c04_win0296,0,c04
c04_win0297,0,c04
c04_win0298,0,c04
c04_win0299,0,c04
c04_win0300,0,c04
c04_win0301,0,c04
c04_win0302,0,c04
c04_win0303,0,c04
c04_win0304,0,c04
c04_win0305,0,c04
c04_win0306,0,c04
c04_win0307,0,c04
c04_win0308,0,c04
c04_win0309,0,c04
c04_win0310,0,c04
c04_win0311,0,c04
c04_win0312,0,c04
c04_win0313,0,c04
c04_win0314,0,c04
c04_win0315,0,c04
c04_win0316,0,c04
c04_win0317,0,c04
c04_win0318,0,c04
c04_win0319,0,c04
c04_win0320,0,c04
c04_win0321,0,c04
c04_win0322,0,c04
c04_win0323,0,c04
c04_win0324,0,c04
c04_win0325,0,c04
c04_win0326,0,c04
c04_win0327,0,c04
c04_win0328,0,c04
c04_win0329,0,c04
c04_win0330,0,c04
c04_win0331,0,c04
c04_win0332,0,c04
c04_win0333,0,c04
c04_win0334,0,c04
c04_win0335,0,c04
c04_win0336,0,c04
c04_win0337,0,c04
c04_win0338,0,c04
c04_win0339,0,c04
c04_win0340,0,c04
c04_win0341,0,c04
c04_win0342,0,c04
c04_win0343,0,c04
c04_win0344,0,c04
c04_win0345,0,c04
c04_win0346,0,c04
c04_win0347,0,c04
c04_win0348,0,c04
c04_win0349,0,c04
c04_win0350,0,c04
c04_win0351,0,c04
c04_win0352,0,c04
c04_win0353,0,c04
c04_win0354,0,c04
c04_win0355,0,c04
c04_win0356,0,c04
c04_win0357,0,c04
c04_win0358,0,c04
c04_win0359,0,c04
c04_win0360,0,c04
c04_win0361,0,c04
c04_win0362,0,c04
c04_win0363,0,c04
c04_win0364,0,c04
c04_win0365,0,c04
c04_win0366,0,c04
c04_win0367,0,c04
c04_win0368,0,c04
c04_win0369,0,c04
c04_win0370,0,c04
c04_win0371,0,c04
c04_win0372,0,c04
c04_win0373,0,c04
c04_win0374,0,c04
c04_win0375,0,c04
c04_win0376,0,c04
c04_win0377,0,c04
c04_win0378,0,c04
c04_win0379,0,c04
c04_win0380,0,c04
c04_win0381,0,c04
c04_win0382,0,c04
c04_win0383,0,c04
c04_win0384,0,c04
c04_win0385,0,c04
c04_win0386,0,c04
c04_win0387,0,c04
c04_win0388,0,c04
c04_win0389,0,c04
c04_win0390,0,c04
c04_win0391,0,c04
c04_win0392,0,c04
c04_win0393,0,c04
c04_win0394,0,c04
c04_win0395,0,c04
c04_win0396,0,c04
c04_win0397,0,c04
c04_win0398,0,c04
c04_win0399,0,c04
c04_win0400,0,c04
c04_win0401,0,c04
c04_win0402,0,c04
c04_win0403,0,c04
c04_win0404,0,c04
c04_win0405,0,c04
c04_win0406,0,c04
c04_win0407,0,c04
c04_win0408,0,c04
c04_win0409,0,c04
c04_win0410,0,c04
c04_win0411,0,c04
c04_win0412,0,c04
c04_win0413,0,c04
c04_win0414,0,c04
c04_win0415,0,c04
c04_win0416,0,c04
c04_win0417,0,c04
c04_win0418,0,c04
c04_win0419,0,c04
c04_win0420,0,c04
c04_win0421,0,c04
c04_win0422,0,c04
c04_win0423,0,c04
c04_win0424,0,c04
c04_win0425,0,c04
c04_win0426,0,c04
c04_win0427,0,c04
c04_win0428,0,c04
c04_win0429,0,c04
c04_win0430,0,c04
c04_win0431,0,c04
c04_win0432,0,c04
c04_win0433,0,c04
c04_win0434,0,c04
c04_win0435,0,c04
c04_win0436,0,c04
c04_win0437,0,c04
c04_win0438,0,c04
c04_win0439,0,c04
c04_win0440,0,c04
c04_win0441,0,c04
c04_win0442,0,c04
c04_win0443,0,c04
c04_win0444,0,c04
c04_win0445,0,c04
c04_win0446,0,c04
c04_win0447,0,c04
c04_win0448,0,c04
c04_win0449,0,c04
c04_win0450,0,c04
c04_win0451,0,c04
c04_win0452,0,c04
c04_win0453,0,c04
c04_win0454,0,c04
c04_win0455,0,c04
c04_win0456,0,c04
c04_win0457,0,c04
c04_win0458,0,c04
c04_win0459,0,c04
c04_win0460,0,c04
c04_win0461,0,c04
c04_win0462,0,c04
c04_win0463,0,c04
c04_win0464,0,c04
c04_win0465,0,c04
c04_win0466,0,c04
c04_win0467,0,c04
c05_win0000,0,c05
c05_win0001,0,c05
c05_win0002,0,c05
c05_win0003,0,c05
c05_win0004,0,c05
c05_win0005,0,c05
c05_win0006,1,c05
c05_win0007,0,c05
c05_win0008,0,c05
c05_win0009,0,c05
c05_win0010,0,c05
c05_win0011,0,c05
c05_win0012,0,c05
c05_win0013,0,c05
c05_win0014,0,c05
c05_win0015,0,c05
c05_win0016,0,c05
c05_win0017,0,c05
c05_win0018,0,c05
c05_win0019,0,c05
c05_win0020,0,c05
c05_win0021,0,c05
c05_win0022,0,c05
c05_win0023,0,c05
c05_win0024,0,c05
c05_win0025,0,c05
c05_win0026,0,c05
c05_win0027,0,c05
c05_win0028,0,c05
c05_win0029,0,c05
c05_win0030,0,c05
c05_win0031,0,c05
c05_win0032,0,c05
c05_win0033,0,c05
c05_win0034,0,c05
c05_win0035,0,c05
c05_win0036,0,c05
c05_win0037,0,c05
c05_win0038,0,c05
c05_win0039,0,c05
c05_win0040,0,c05
c05_win0041,0,c05
c05_win0042,0,c05
c05_win0043,0,c05
c05_win0044,0,c05
c05_win0045,0,c05
c05_win0046,0,c05
c05_win0047,0,c05
c05_win0048,0,c05
c05_win0049,0,c05
c05_win0050,0,c05
c05_win0051,0,c05
c05_win0052,0,c05
c05_win0053,0,c05
c05_win0054,0,c05
c05_win0055,0,c05
c05_win0056,0,c05
c05_win0057,0,c05
c05_win0058,0,c05
c05_win0059,0,c05
c05_win0060,0,c05
c05_win0061,0,c05
c05_win0062,0,c05
c05_win0063,0,c05
c05_win0064,0,c05
c05_win0065,0,c05
c05_win0066,0,c05
c05_win0067,0,c05
c05_win0068,0,c05
c05_win0069,0,c05
c05_win0070,0,c05
c05_win0071,0,c05
c05_win0072,0,c05
c05_win0073,0,c05
c05_win0074,0,c05
c05_win0075,0,c05
c05_win0076,0,c05
c05_win0077,0,c05
c05_win0078,0,c05
c05_win0079,0,c05
c05_win0080,0,c05
c05_win0081,0,c05
c05_win0082,0,c05
c05_win0083,0,c05
c05_win0084,0,c05
c05_win0085,0,c05
c05_win0086,0,c05
c05_win0087,0,c05
c05_win0088,0,c05
c05_win0089,0,c05
c05_win0090,0,c05
c05_win0091,0,c05
c05_win0092,0,c05
c05_win0093,0,c05
c05_win0094,0,c05
c05_win0095,0,c05
c05_win0096,0,c05
c05_win0097,0,c05
c05_win0098,0,c05
c05_win0099,0,c05
c05_win0100,0,c05
c05_win0101,0,c05
c05_win0102,0,c05
c05_win0103,0,c05
c05_win0104,0,c05
c05_win0105,0,c05
c05_win0106,0,c05
c05_win0107,0,c05
c05_win0108,0,c05
c05_win0109,0,c05
c05_win0110,0,c05
c05_win0111,0,c05
c05_win0112,0,c05
c05_win0113,0,c05
c05_win0114,0,c05
c05_win0115,0,c05
c05_win0116,0,c05
c05_win0117,0,c05
c05_win0118,0,c05
c05_win0119,0,c05
c05_win0120,0,c05
c05_win0121,0,c05
c05_win0122,0,c05
c05_win0123,0,c05
c05_win0124,0,c05
c05_win0125,0,c05
c05_win0126,0,c05
c05_win0127,0,c05
c05_win0128,0,c05
c05_win0129,0,c05
c05_win0130,0,c05
c05_win0131,0,c05
c05_win0132,0,c05
c05_win0133,0,c05
c05_win0134,0,c05
c05_win0135,0,c05
c05_win0136,0,c05
c05_win0137,0,c05
c05_win0138,0,c05
c05_win0139,0,c05
c05_win0140,0,c05
c05_win0141,0,c05
c05_win0142,0,c05
c05_win0143,0,c05
c05_win0144,0,c05
c05_win0145,0,c05
c05_win0146,0,c05
c05_win0147,0,c05
c05_win0148,0,c05
c05_win0149,0,c05
c05_win0150,0,c05
c05_win0151,0,c05
c05_win0152,0,c05
c05_win0153,0,c05
c05_win0154,0,c05
c05_win0155,0,c05
c05_win0156,0,c05
c05_win0157,0,c05
c05_win0158,0,c05
c05_win0159,0,c05
c05_win0160,0,c05
